Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6083193277310924,0.11599748395616485,0.6084905660377359,0.75,0.5377358490566038
Logistic (L1),0.6148949579831932,0.11777556007367287,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.6077521008403363,0.09377127139045481,0.5341981132075472,0.5,0.7452830188679245
SVM RBF,0.6070588235294118,0.08478327380268347,0.6155660377358491,0.875,0.4528301886792453
Random Forest,0.6181932773109244,0.08874289766206682,0.5011792452830188,0.5,0.6698113207547169
Gradient Boosting,0.6077415966386555,0.09584327183196076,0.4929245283018868,0.875,0.3113207547169811
XGBoost,0.586123949579832,0.06197434838184831,0.6485849056603774,0.5,0.8584905660377359
