Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6433950853068501,0.14165575751069398,0.6191037735849056,0.625,0.6415094339622641
Logistic (L1),0.6556372549019608,0.1430463235874402,0.6002358490566038,0.625,0.6132075471698113
SVM Linear,0.6332378405907818,0.14150150178514834,0.6261792452830188,1.0,0.3113207547169811
SVM RBF,0.6978323147440795,0.13774537564181558,0.6686320754716981,0.875,0.5094339622641509
Random Forest,0.646021135727018,0.12648835788541923,0.5672169811320755,1.0,0.2830188679245283
Gradient Boosting,0.6289263432645785,0.07357044593419473,0.5259433962264151,0.5,0.6509433962264151
XGBoost,0.58247230710466,0.056730995943000115,0.5371462264150944,1.0,0.2358490566037736
