Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6654201680672269,0.038776891846684314,0.6438679245283019,0.75,0.5943396226415094
Logistic (L1),0.6718067226890756,0.033178488355283774,0.6143867924528301,0.625,0.7169811320754716
SVM Linear,0.6385504201680672,0.020396768763122065,0.6521226415094339,1.0,0.3113207547169811
SVM RBF,0.7034243697478992,0.051694829652039045,0.5625,0.75,0.44339622641509435
Random Forest,0.6213235294117647,0.05614182825308506,0.5212264150943396,1.0,0.1792452830188679
Gradient Boosting,0.6118487394957983,0.1048939797183108,0.5489386792452831,0.875,0.39622641509433965
XGBoost,0.6176680672268907,0.0913927458542218,0.4935141509433962,0.625,0.5660377358490566
