seed,best_model,best_val_auc,best_sensitivity,best_specificity,best_cv_auc,selected_features
152,SVM Linear,0.6924305617179873,0.9322033898305084,0.4031413612565445,0.6064266615737204,"POE14, POE15, POE12, POE17, POE31.C18..."
38,SVM Linear,0.6890584790132221,0.8135593220338984,0.5392670157068062,0.629796918767507,"POE14, POE15, POE17, POE12, POE31.C18..."
77,SVM Linear,0.6890584790132221,0.8135593220338984,0.5392670157068062,0.5734657499363381,"POE14, POE17, POE12, POE15, POE13..."
191,SVM Linear,0.6890584790132221,0.8135593220338984,0.5392670157068062,0.5949357015533485,"POE14, POE15, POE17, POE12, POE30.C18..."
125,SVM Linear,0.6890584790132221,0.8135593220338984,0.5392670157068062,0.6442004074357015,"POE14, POE15, POE17, POE12, POE30.C18..."
164,SVM Linear,0.6889697399946757,0.8135593220338984,0.5392670157068062,0.6225903997962822,"POE14, POE15, POE12, POE30.C18, POE17..."
23,SVM Linear,0.6853314402342711,0.8305084745762712,0.5078534031413613,0.6382671250318309,"POE14, POE15, POE17, POE12, POE31.C18..."
116,SVM Linear,0.6847990061229923,0.7966101694915254,0.5654450261780105,0.6341609371021135,"POE14, POE15, POE17, POE35.SORBITAN, POE31.C18..."
20,SVM Linear,0.6840003549560743,0.9491525423728814,0.38219895287958117,0.5988986503692386,"POE14, POE17, POE12, POE31.C18, POE13..."
102,SVM Linear,0.6835566598633419,0.8135593220338984,0.518324607329843,0.6418321874204227,"POE14, POE31.C18, POE15, POE12, POE17..."
58,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5725776674306087,"POE15, POE31.C18, POE17, POE14, POE12..."
52,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6035300483829895,"POE14, POE15, POE12, POE17, POE30.C18..."
101,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5666921313980138,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
67,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5839158390628978,"POE14, POE15, POE17, POE12, POE31.C18..."
95,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5937706900942195,"POE14, POE31.C18, POE17, POE15, POE12..."
138,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5776610644257703,"POE14, POE15, POE17, POE12, POE13..."
153,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6255061115355233,"POE14, POE15, POE12, POE17, POE31.C18..."
158,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6330468551056786,"POE14, POE17, POE15, POE12, POE16..."
188,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6264260249554366,"POE14, POE31.C18, POE15, POE12, POE17..."
189,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6101858925388337,"POE14, POE17, POE15, POE35.SORBITAN, POE12..."
104,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5905080213903744,"POE14, POE15, POE17, POE12, POE31.C18..."
200,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5933823529411765,"POE14, POE15, POE17, POE12, POE30.C18..."
3,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6409791189202954,"POE14, POE15, POE31.C18, POE12, POE17..."
14,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6210816144639674,"POE14, POE17, POE12, POE15, POE31.C18..."
28,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6161955691367457,"POE14, POE15, POE17, POE31.C18, POE16..."
31,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6418003565062388,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
4,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.5794022154316273,"POE14, POE17, POE31.C18, POE15, POE16..."
11,SVM Linear,0.6832904428077026,0.8135593220338984,0.5078534031413613,0.6311274509803921,"POE14, POE15, POE17, POE31.C18, POE12..."
198,SVM Linear,0.6819593575295058,0.8305084745762712,0.5026178010471204,0.577750190985485,"POE14, POE15, POE12, POE30.C18, POE16..."
166,SVM Linear,0.6819593575295058,0.8135593220338984,0.5287958115183246,0.5962121212121212,"POE14, POE15, POE12, POE17, POE31.C18..."
163,SVM Linear,0.6819593575295058,0.8305084745762712,0.5026178010471204,0.5649987267634327,"POE14, POE15, POE30.C18, POE35.SORBITAN, POE12..."
25,SVM Linear,0.6819593575295058,0.8305084745762712,0.5026178010471204,0.6016042780748663,"POE14, POE15, POE31.C18, POE17, POE12..."
16,SVM Linear,0.6819593575295058,0.8305084745762712,0.5026178010471204,0.5886013496307613,"POE14, POE15, POE12, POE17, POE13..."
159,SVM Linear,0.6819593575295058,0.8305084745762712,0.5026178010471204,0.5938025210084034,"POE14, POE15, POE12, POE31.C18, POE16..."
7,SVM Linear,0.6813381843996805,0.8305084745762712,0.5026178010471204,0.6100299210593328,"POE14, POE15, POE17, POE31.C18, POE12..."
48,SVM Linear,0.6813381843996805,0.8305084745762712,0.5026178010471204,0.550875350140056,"POE14, POE31.C18, POE15, POE17, POE12..."
141,SVM Linear,0.6813381843996805,0.8305084745762712,0.5026178010471204,0.6061370002546472,"POE14, POE15, POE12, POE30.C18, POE31.C18..."
196,SVM Linear,0.6812494453811341,0.8135593220338984,0.5026178010471204,0.5609689330277565,"POE14, POE17, POE15, POE12, POE30.C18..."
13,SVM Linear,0.680273316177123,0.8305084745762712,0.5026178010471204,0.6343964858670741,"POE14, POE30.C18, POE17, POE15, POE12..."
129,SVM Linear,0.680273316177123,0.8305084745762712,0.5026178010471204,0.6396422205245734,"POE14, POE17, POE12, POE31.C18, POE30.C18..."
126,SVM Linear,0.680273316177123,0.8305084745762712,0.5026178010471204,0.5961166284695697,"POE14, POE15, POE12, POE17, POE16..."
99,SVM Linear,0.680273316177123,0.8305084745762712,0.5026178010471204,0.5946555895085306,"POE14, POE31.C18, POE15, POE17, POE12..."
113,SVM Linear,0.6800070991214837,0.8135593220338984,0.5235602094240838,0.6137955182072828,"POE14, POE15, POE12, POE17, POE16..."
190,SVM Linear,0.6800070991214837,0.8135593220338984,0.5235602094240838,0.6522568118156353,"POE14, POE31.C18, POE17, POE15, POE35.SORBITAN..."
19,SVM Linear,0.6797408820658444,0.9661016949152542,0.3769633507853403,0.6704991087344029,"POE14, POE15, POE17, POE12, POE31.C18..."
62,SVM Linear,0.6791197089360191,0.8305084745762712,0.4816753926701571,0.5916953144894321,"POE14, POE31.C18, POE15, POE17, POE12..."
76,SVM Linear,0.6786760138432869,0.8305084745762712,0.5026178010471204,0.5737331296154825,"POE14, POE31.C18, POE17, POE15, POE12..."
83,SVM Linear,0.6786760138432869,0.8305084745762712,0.5026178010471204,0.6180035650623885,"POE14, POE17, POE31.C18, POE15, POE30.C18..."
137,SVM Linear,0.6785872748247405,0.8135593220338984,0.518324607329843,0.6187038451744334,"POE14, POE12, POE17, POE31.C18, POE15..."
151,SVM Linear,0.6784097967876475,0.8135593220338984,0.518324607329843,0.6195409982174688,"POE14, POE15, POE17, POE12, POE31.C18..."
60,SVM Linear,0.6778773626763689,0.7966101694915254,0.5235602094240838,0.6027088107970461,"POE14, POE15, POE17, POE12, POE36.SORBITAN..."
40,SVM Linear,0.676546277398172,0.7966101694915254,0.5602094240837696,0.6158517952635598,"POE14, POE31.C18, POE30.C18, POE15, POE12..."
68,SVM Linear,0.676546277398172,0.7966101694915254,0.5602094240837696,0.6122994652406417,"POE14, POE15, POE17, POE12, POE36.SORBITAN..."
35,SVM Linear,0.6764575383796255,0.8135593220338984,0.5287958115183246,0.613432645785587,"POE14, POE15, POE17, POE12, POE16..."
167,SVM Linear,0.6764575383796255,0.8135593220338984,0.5287958115183246,0.6070855614973262,"POE14, POE31.C18, POE17, POE12, POE15..."
21,SVM Linear,0.6764575383796255,0.9661016949152542,0.3507853403141361,0.6132703081232492,"POE14, POE15, POE30.C18, POE17, POE31.C18..."
61,SVM Linear,0.6761025823054397,0.8135593220338984,0.5026178010471204,0.5994843391902215,"POE14, POE17, POE15, POE12, POE16..."
5,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.6150814871403106,"POE14, POE30.C18, POE15, POE17, POE12..."
165,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.5896899668958493,"POE14, POE15, POE17, POE13, POE16..."
115,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.5778743315508021,"POE14, POE15, POE17, POE12, POE30.C18..."
197,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.5973071046600458,"POE14, POE15, POE17, POE12, POE31.C18..."
107,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.5463171632289279,"POE14, POE15, POE17, POE31.C18, POE12..."
187,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.5698879551820728,"POE14, POE15, POE31.C18, POE17, POE12..."
100,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.6325057295645531,"POE14, POE15, POE17, POE12, POE30.C18..."
145,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.6073656735421442,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
122,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.6220651897122484,"POE14, POE15, POE17, POE35.SORBITAN, POE31.C18..."
183,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.607661701044054,"POE14, POE17, POE12, POE15, POE35.SORBITAN..."
37,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.5992647058823529,"POE14, POE17, POE15, POE31.C18, POE12..."
57,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.5768780239368475,"POE14, POE15, POE17, POE12, POE30.C18..."
66,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.6294658772599949,"POE14, POE15, POE17, POE31.C18, POE12..."
199,SVM Linear,0.6758363652498003,0.9661016949152542,0.3507853403141361,0.6059046345811052,"POE14, POE15, POE17, POE35.SORBITAN, POE12..."
195,SVM Linear,0.675747626231254,0.8135593220338984,0.5445026178010471,0.5728609625668449,"POE14, POE17, POE15, POE31.C18, POE12..."
184,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.6340527119938885,"POE14, POE31.C18, POE17, POE15, POE12..."
176,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.608925388337153,"POE14, POE15, POE17, POE12, POE31.C18..."
169,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.6047141583906289,"POE14, POE15, POE31.C18, POE17, POE35.SORBITAN..."
54,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.6425101858925388,"POE14, POE15, POE17, POE12, POE31.C18..."
63,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.5771422205245734,"POE14, POE31.C18, POE17, POE15, POE12..."
64,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.6363190730837789,"POE14, POE15, POE30.C18, POE17, POE12..."
119,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.5768812070282658,"POE14, POE15, POE30.C18, POE17, POE12..."
114,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.6405048382989559,"POE14, POE31.C18, POE17, POE12, POE15..."
87,SVM Linear,0.6750377140828823,0.8135593220338984,0.5445026178010471,0.5995893812070282,"POE31.C18, POE14, POE15, POE12, POE17..."
186,SVM Linear,0.6736178897861389,0.8135593220338984,0.5287958115183246,0.6046059332824039,"POE14, POE31.C18, POE17, POE15, POE12..."
56,SVM Linear,0.6730854556748603,0.8305084745762712,0.4973821989528796,0.605977845683728,"POE14, POE15, POE17, POE12, POE30.C18..."
33,SVM Linear,0.6721093264708493,0.8135593220338984,0.5078534031413613,0.6490482556659027,"POE14, POE17, POE15, POE12, POE31.C18..."
168,SVM Linear,0.6698021119886415,0.7966101694915254,0.5340314136125655,0.6357365673542145,"POE14, POE15, POE31.C18, POE17, POE12..."
59,SVM Linear,0.6696246339515485,0.8135593220338984,0.5445026178010471,0.623373440285205,"POE14, POE15, POE17, POE12, POE16..."
135,SVM Linear,0.6691809388588162,0.8135593220338984,0.5287958115183246,0.572036541889483,"POE14, POE15, POE31.C18, POE17, POE12..."
17,SVM Linear,0.6691809388588162,0.8135593220338984,0.5287958115183246,0.6154507257448435,"POE14, POE17, POE15, POE12, POE35.SORBITAN..."
97,SVM Linear,0.6661638122282368,0.8305084745762712,0.4973821989528796,0.5991469314998726,"POE14, POE15, POE17, POE31.C18, POE30.C18..."
74,SVM Linear,0.6661638122282368,0.8305084745762712,0.4973821989528796,0.5859816653934301,"POE14, POE15, POE17, POE12, POE31.C18..."
94,SVM Linear,0.6661638122282367,0.8305084745762712,0.4973821989528796,0.6442736185383244,"POE14, POE17, POE15, POE30.C18, POE12..."
109,SVM Linear,0.6633241636347502,0.847457627118644,0.47643979057591623,0.6119652406417112,"POE14, POE15, POE17, POE12, POE31.C18..."
34,SVM Linear,0.6633241636347502,0.847457627118644,0.47643979057591623,0.6068722943722944,"POE14, POE15, POE17, POE31.C18, POE12..."
133,SVM Linear,0.6621705563936463,0.7966101694915254,0.5340314136125655,0.5753405907817672,"POE14, POE31.C18, POE15, POE17, POE30.C18..."
180,SVM Linear,0.6619930783565534,0.8135593220338984,0.4869109947643979,0.6096256684491979,"POE14, POE15, POE17, POE12, POE31.C18..."
41,SVM Linear,0.6603957760227172,0.8305084745762712,0.4816753926701571,0.602766106442577,"POE14, POE15, POE17, POE12, POE13..."
71,SVM Linear,0.6603957760227172,0.8305084745762712,0.4816753926701571,0.6248153806977336,"POE14, POE15, POE30.C18, POE17, POE31.C18..."
39,SVM Linear,0.6602182979856243,0.8135593220338984,0.5078534031413613,0.6309905780494016,"POE14, POE15, POE12, POE16, POE17..."
177,SVM Linear,0.6602182979856243,0.8135593220338984,0.5078534031413613,0.5835911637382225,"POE14, POE12, POE15, POE17, POE31.C18..."
27,SVM Linear,0.659952080929985,0.8135593220338984,0.5287958115183246,0.6302170868347339,"POE14, POE15, POE17, POE12, POE31.C18..."
32,SVM Linear,0.6599520809299849,0.8305084745762712,0.4816753926701571,0.6020594601476954,"POE14, POE15, POE17, POE12, POE31.C18..."
172,SVM Linear,0.6584435176146952,0.8135593220338984,0.5130890052356021,0.691949961802903,"POE14, POE15, POE17, POE12, POE13..."
128,SVM Linear,0.6577336054663235,0.8305084745762712,0.4816753926701571,0.6123694932518462,"POE14, POE15, POE17, POE12, POE31.C18..."
157,SVM Linear,0.6577336054663235,0.8305084745762712,0.4816753926701571,0.6487331296154825,"POE14, POE15, POE17, POE12, POE31.C18..."
124,SVM Linear,0.6577336054663235,0.8305084745762712,0.4816753926701571,0.5800515660809779,"POE14, POE15, POE17, POE12, POE13..."
18,SVM Linear,0.6577336054663235,0.8305084745762712,0.4816753926701571,0.6091291061879297,"POE14, POE15, POE17, POE31.C18, POE12..."
98,SVM Linear,0.6577336054663235,0.8305084745762712,0.4816753926701571,0.6231283422459892,"POE14, POE15, POE31.C18, POE17, POE12..."
80,SVM Linear,0.6577336054663235,0.8305084745762712,0.4816753926701571,0.5873376623376624,"POE14, POE15, POE17, POE12, POE31.C18..."
194,SVM Linear,0.6577336054663235,0.8305084745762712,0.4816753926701571,0.606324802648332,"POE14, POE17, POE31.C18, POE15, POE30.C18..."
174,SVM Linear,0.6574673884106842,0.8135593220338984,0.518324607329843,0.6287274000509294,"POE14, POE15, POE12, POE31.C18, POE13..."
26,SVM Linear,0.657023693317952,0.8305084745762712,0.4816753926701571,0.6246594092182327,"POE14, POE15, POE17, POE12, POE13..."
154,SVM Linear,0.6562250421510338,0.8135593220338984,0.5130890052356021,0.591198752228164,"POE14, POE15, POE17, POE12, POE13..."
29,SVM Linear,0.6562250421510338,0.8135593220338984,0.5130890052356021,0.5802902979373568,"POE14, POE15, POE17, POE30.C18, POE31.C18..."
72,SVM Linear,0.6560475641139409,0.8135593220338984,0.5078534031413613,0.6457219251336899,"POE14, POE30.C18, POE17, POE15, POE12..."
86,SVM Linear,0.655870086076848,0.8135593220338984,0.5235602094240838,0.6867615227909347,"POE14, POE17, POE12, POE15, POE35.SORBITAN..."
42,SVM Linear,0.6550714349099299,0.8305084745762712,0.4816753926701571,0.676247771836007,"POE14, POE15, POE17, POE12, POE31.C18..."
121,SVM Linear,0.6550714349099299,0.8305084745762712,0.4816753926701571,0.6554590017825311,"POE14, POE15, POE17, POE31.C18, POE12..."
134,SVM Linear,0.6550714349099299,0.8305084745762712,0.4816753926701571,0.6043831168831169,"POE14, POE15, POE17, POE12, POE16..."
143,SVM Linear,0.6513443961309788,0.8305084745762712,0.4816753926701571,0.6051916221033868,"POE14, POE31.C18, POE17, POE15, POE35.SORBITAN..."
139,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.5776069518716578,"POE14, POE15, POE17, POE12, POE16..."
181,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.6038674560733385,"POE14, POE15, POE12, POE30.C18, POE16..."
91,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.6004329004329003,"POE14, POE17, POE12, POE16, POE13..."
88,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.575041380188439,"POE14, POE15, POE12, POE17, POE35.SORBITAN..."
89,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.5989336643748409,"POE15, POE17, POE14, POE12, POE31.C18..."
105,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.6502546473134709,"POE14, POE15, POE17, POE30.C18, POE13..."
150,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.5759612936083525,"POE14, POE15, POE17, POE12, POE31.C18..."
6,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.5992265087853322,"POE14, POE15, POE17, POE31.C18, POE12..."
130,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.6281639928698752,"POE14, POE15, POE31.C18, POE17, POE12..."
120,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.5590336134453782,"POE14, POE15, POE31.C18, POE12, POE17..."
155,SVM Linear,0.651166918093886,0.8305084745762712,0.4816753926701571,0.6044276801629742,"POE14, POE15, POE31.C18, POE17, POE12..."
93,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6130920550038196,"POE14, POE30.C18, POE17, POE15, POE12..."
171,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6550420168067227,"POE14, POE15, POE30.C18, POE12, POE17..."
75,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6043449197860962,"POE14, POE15, POE17, POE12, POE31.C18..."
81,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6020339954163483,"POE14, POE15, POE17, POE12, POE31.C18..."
117,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6377291825821236,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
49,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6106729055258466,"POE14, POE17, POE15, POE16, POE12..."
132,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6026769798828622,"POE14, POE15, POE30.C18, POE12, POE17..."
149,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.5955882352941175,"POE14, POE15, POE17, POE30.C18, POE12..."
24,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6296059332824039,"POE14, POE15, POE31.C18, POE17, POE30.C18..."
192,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.6236631016042781,"POE14, POE15, POE17, POE12, POE31.C18..."
70,SVM Linear,0.6509894400567929,0.8305084745762712,0.4816753926701571,0.586271326712503,"POE14, POE15, POE12, POE17, POE16..."
127,SVM Linear,0.6493033987044105,0.8305084745762712,0.4816753926701571,0.6405016552075375,"POE14, POE15, POE31.C18, POE17, POE12..."
2,SVM Linear,0.6490371816487709,0.8305084745762712,0.4816753926701571,0.590323402088108,"POE14, POE15, POE12, POE17, POE30.C18..."
10,SVM Linear,0.6490371816487709,0.8305084745762712,0.4816753926701571,0.6087789661319072,"POE14, POE15, POE17, POE12, POE30.C18..."
179,SVM Linear,0.6490371816487709,0.8305084745762712,0.4816753926701571,0.5892156862745097,"POE14, POE15, POE12, POE31.C18, POE16..."
118,Logistic (L2),0.6484160085189458,0.5423728813559322,0.7382198952879581,0.6012191240132416,"POE14, POE15, POE12, POE13, POE16..."
182,SVM Linear,0.6479723134262135,0.8305084745762712,0.4816753926701571,0.6268557422969188,"POE14, POE15, POE17, POE31.C18, POE12..."
162,SVM Linear,0.6458425769810987,0.8305084745762712,0.4816753926701571,0.635914820473644,"POE14, POE15, POE17, POE12, POE30.C18..."
50,SVM Linear,0.6458425769810987,0.8305084745762712,0.4816753926701571,0.5870066208301502,"POE14, POE17, POE15, POE12, POE31.C18..."
96,SVM Linear,0.6458425769810987,0.8305084745762712,0.4816753926701571,0.5957442067736185,"POE14, POE15, POE12, POE35.SORBITAN, POE17..."
45,SVM Linear,0.6458425769810986,0.8305084745762712,0.4816753926701571,0.5981315253374077,"POE14, POE15, POE17, POE30.C18, POE31.C18..."
9,SVM Linear,0.6421155382021475,0.8305084745762712,0.4816753926701571,0.6158390628978865,"POE14, POE15, POE17, POE12, POE30.C18..."
78,SVM Linear,0.6413168870352295,0.8305084745762712,0.4816753926701571,0.6354150751209574,"POE14, POE17, POE15, POE12, POE31.C18..."
112,SVM Linear,0.6404294968497649,0.8305084745762712,0.4816753926701571,0.6223612172141583,"POE14, POE17, POE15, POE12, POE16..."
111,SVM Linear,0.6404294968497649,0.8305084745762712,0.4816753926701571,0.5889833206009676,"POE14, POE15, POE31.C18, POE17, POE12..."
110,SVM Linear,0.6404294968497649,0.8305084745762712,0.4816753926701571,0.6160332314744079,"POE14, POE15, POE12, POE31.C18, POE30.C18..."
131,SVM Linear,0.6404294968497649,0.8305084745762712,0.4816753926701571,0.6027310924369746,"POE14, POE15, POE17, POE12, POE16..."
82,SVM Linear,0.6404294968497649,0.8305084745762712,0.4816753926701571,0.6151674306086071,"POE14, POE15, POE17, POE12, POE13..."
92,SVM Linear,0.6391871505901144,0.7796610169491526,0.49214659685863876,0.6018557422969187,"POE14, POE17, POE30.C18, POE15, POE12..."
144,SVM Linear,0.6391871505901144,0.7796610169491526,0.49214659685863876,0.6447956455309397,"POE14, POE15, POE17, POE12, POE30.C18..."
22,SVM Linear,0.6391871505901144,0.7796610169491526,0.49214659685863876,0.6327667430608607,"POE14, POE15, POE17, POE12, POE16..."
30,SVM Linear,0.6389209335344751,0.864406779661017,0.44502617801047123,0.6308473389355742,"POE14, POE15, POE17, POE12, POE31.C18..."
103,SVM Linear,0.637323631200639,0.8305084745762712,0.4816753926701571,0.6221288515406161,"POE14, POE17, POE15, POE12, POE16..."
1,SVM Linear,0.6364362410151744,0.864406779661017,0.45549738219895286,0.5759835752482811,"POE14, POE17, POE12, POE31.C18, POE15..."
148,SVM Linear,0.6356375898482564,0.8305084745762712,0.4816753926701571,0.6357843137254902,"POE14, POE15, POE17, POE12, POE31.C18..."
146,SVM Linear,0.6335965924216879,0.8305084745762712,0.4869109947643979,0.6245766488413548,"POE14, POE17, POE31.C18, POE12, POE15..."
142,SVM Linear,0.6335965924216879,0.8305084745762712,0.4869109947643979,0.5901578813343519,"POE14, POE31.C18, POE15, POE17, POE12..."
43,SVM Linear,0.6317330730322123,0.8305084745762712,0.4816753926701571,0.5879774637127577,"POE14, POE17, POE12, POE31.C18, POE15..."
108,SVM Linear,0.629337119531458,0.8305084745762712,0.4607329842931937,0.6134039979628215,"POE14, POE15, POE17, POE12, POE13..."
170,SVM Linear,0.626231253882332,0.864406779661017,0.44502617801047123,0.6064744079449962,"POE14, POE15, POE17, POE12, POE30.C18..."
175,SVM Linear,0.6123879669890852,0.8813559322033898,0.3612565445026178,0.5906767252355488,"POE14, POE15, POE17, POE12, POE30.C18..."
147,SVM Linear,0.6120330109148994,0.8813559322033898,0.35602094240837695,0.6575598421186657,"POE14, POE15, POE17, POE12, POE13..."
136,SVM Linear,0.6102582305439702,0.8813559322033898,0.3612565445026178,0.5478959765724472,"POE14, POE15, POE31.C18, POE12, POE13..."
85,Logistic (L2),0.5976572899103736,0.576271186440678,0.643979057591623,0.6323593073593073,"POE14, POE15, POE17, POE12, POE30.C18..."
178,Logistic (L1),0.5928653829088651,0.4406779661016949,0.7329842931937173,0.6188629997453526,"POE14, POE15, POE17, POE30.C18, POE12..."
193,SVM RBF,0.5819504836276511,0.4576271186440678,0.8167539267015707,0.6043990323402088,"POE14, POE17, POE12, POE15, POE30.C18..."
