,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43893274558373496,14.0,0.023739887084480275,10.0,0.04781370765961879,6.0,6.266666666666667
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.01480555041020818,26.0,0.045825734670509766,8.0,13.266666666666667
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.025969951105886815,4.0,0.040661659546151085,14.0,14.6
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.014490462637078913,27.0,0.07905288295819801,1.0,14.6
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.4918455804356284,12.0,0.015413846294212642,24.0,0.007940881944755729,53.0,16.133333333333333
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.48901801579934356,13.0,0.027090332752916516,2.0,0.0,82.5,16.266666666666666
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.02294692409776726,11.0,0.009229574147278319,49.0,19.4
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.2756424749008646,20.0,0.01035932682249142,40.0,0.008288979921359907,52.0,20.8
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.018919661170677823,16.0,0.01871000941479828,35.0,21.666666666666668
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.024067946605498314,8.0,0.0063945695640499345,56.0,22.6
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.008888517678266782,48.0,0.005617969495168351,57.0,24.066666666666666
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.013171427127497068,30.0,0.02347687875783122,26.0,24.2
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.017043140466342442,19.0,0.009204723005622917,50.0,24.6
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.024206345206536892,7.0,0.028722448794263222,20.0,24.733333333333334
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.022287488063704522,13.0,0.00258203244916122,60.0,24.866666666666667
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.023916527959418694,9.0,0.0,82.5,25.733333333333334
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5051491654336742,10.0,0.007524913217710896,56.0,0.0,82.5,28.733333333333334
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.010554799984863687,39.0,0.022432603459950018,28.0,29.4
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5664858038734576,7.0,0.006712893822722899,62.0,0.0,82.5,31.6
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.016571055198872312,21.0,0.011266717611434274,45.0,31.666666666666668
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.015405892153371833,25.0,0.0,82.5,31.866666666666667
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.508247491870141,9.0,0.019766150353443396,15.0,0.008813540139096077,51.0,31.933333333333334
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5688166065755796,5.0,0.012357661269039453,32.0,0.03230003243076629,19.0,32.06666666666667
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.2008121348518744,23.0,0.0033091843069483528,77.0,0.025069645109587535,23.0,34.46666666666667
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.035810541551603195,38.0,0.02476952221706938,6.0,0.0,82.5,35.13333333333333
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.11302270510409931,30.0,0.00850443955814259,51.0,0.04770950836768928,7.0,35.6
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.016663289536249907,20.0,0.0,82.5,35.733333333333334
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.02097646840047394,14.0,0.0,82.5,36.266666666666666
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.009972049025534781,44.0,0.0,82.5,36.53333333333333
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.015946407372145727,22.0,0.012174657138092737,44.0,36.733333333333334
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.010158709323934242,42.0,0.019618226026872687,32.0,37.266666666666666
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.018325024440452295,17.0,0.015413493635199726,38.0,37.4
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.012262846872214923,33.0,0.0,82.5,37.46666666666667
