Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.5973198370257193,0.0998731697942593,0.571390540420623,0.4745762711864407,0.7486910994764397
Logistic (L1),0.6124204227145403,0.11224592890556653,0.5910018635193895,0.4067796610169492,0.8115183246073299
SVM Linear,0.5835911637382225,0.10698682993012044,0.6602182979856243,0.8135593220338984,0.5078534031413613
SVM RBF,0.6428444104914692,0.09296475915872263,0.579377052089804,0.6610169491525424,0.5602094240837696
Random Forest,0.6013337153043035,0.08101386141079878,0.5021741059543882,0.5084745762711864,0.5968586387434555
Gradient Boosting,0.6183330150241915,0.06245146726066922,0.35855000443695095,1.0,0.005235602094240838
XGBoost,0.546788260758849,0.057904821865420356,0.4551424261247671,0.03389830508474576,0.9947643979057592
