,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9939590333528516,7.0,0.0125402823546211,35.0,0.03550932359163039,11.0,9.4
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.35005409186102976,27.0,0.013780206880226758,28.0,0.02065200213176177,27.0,14.333333333333334
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8074980129878668,13.0,0.017075576102693012,13.0,0.0,82.0,16.333333333333332
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.014354908972827114,23.0,0.03203082855417416,13.0,17.066666666666666
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.015201565128697924,20.0,0.0794701654908867,1.0,17.733333333333334
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.020936730839232504,4.0,0.02919630125488215,16.0,18.133333333333333
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107463611510227,3.0,0.01470043961400546,22.0,0.007276687590119124,54.0,18.466666666666665
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028438409299467,14.0,0.020763446889855732,5.0,0.0,82.0,20.266666666666666
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.016446604019088314,14.0,0.009335800206651035,50.0,22.133333333333333
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.1848193905807213,42.0,0.012968380070311246,33.0,0.022133771893389165,23.0,22.533333333333335
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.015124222189871389,21.0,0.010975561345619944,47.0,23.466666666666665
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5144551199322052,21.0,0.019191687921853044,8.0,0.018343110031607157,32.0,23.933333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.013167948321148175,31.0,0.04071559536229685,6.0,25.733333333333334
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.010740787431481547,42.0,0.018337092199730343,33.0,26.533333333333335
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.019127516781393492,9.0,0.021148394254951297,25.0,26.933333333333334
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.017206502043199155,12.0,0.0,82.0,28.533333333333335
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.1952707256300014,41.0,0.004352983330869576,80.0,0.03548137548938968,12.0,29.8
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09096741807193578,50.0,0.01570858758016817,18.0,0.02027678336239247,29.0,30.4
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.35454245173394283,26.0,0.01426256265313712,25.0,0.025023269569045326,18.0,30.4
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0713386590693676,5.0,0.009927186019800614,47.0,0.0,82.0,30.733333333333334
POE32.C18,1.5151297376059107,12.0,0.18146551724137927,53.0,0.23115978820779,38.0,0.012043325123143338,37.0,0.031880405382550325,14.0,31.733333333333334
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.26661665376134,33.0,0.014321399139224512,24.0,0.0,82.0,32.733333333333334
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.0097548530316643,48.0,0.006560224242363244,55.0,33.2
POE16.C16,1.3129792058585583,31.0,0.19683908045977017,33.5,0.0,56.0,0.015805274498666408,17.0,0.024420090715163267,21.0,33.46666666666667
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.02165129783570048,3.0,0.003574976378013295,59.0,33.6
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.13232826945260193,45.0,0.01215634637334198,36.0,0.0,82.0,33.666666666666664
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.39359970811569106,24.0,0.01835146251326287,11.0,0.01129331113305887,45.0,33.86666666666667
