Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6109721161191748,0.06771363044250184,0.5660377358490566,1.0,0.2830188679245283
Logistic (L1),0.6212089381207029,0.08278590769936948,0.5377358490566038,1.0,0.2830188679245283
SVM Linear,0.5983352431881843,0.08559256921946215,0.5058962264150944,0.75,0.42452830188679247
SVM RBF,0.6552807486631016,0.08955773599429165,0.5518867924528301,0.875,0.32075471698113206
Random Forest,0.6132130124777183,0.06587224585065267,0.5283018867924529,0.5,0.6792452830188679
Gradient Boosting,0.5885886172650878,0.11033798753899728,0.47700471698113206,1.0,0.14150943396226415
XGBoost,0.564258658008658,0.08934520154014956,0.5683962264150944,1.0,0.32075471698113206
