Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.625,0.0316227766016838,0.5292395066110569,0.4745762711864407,0.6701570680628273
Logistic (L1),0.6429621848739495,0.028303083638791787,0.41760582127961665,1.0,0.02617801047120419
SVM Linear,0.6222689075630251,0.04119468813262097,0.6832904428077026,0.8135593220338984,0.518324607329843
SVM RBF,0.6231932773109243,0.06713907079068444,0.5586121217499335,0.5932203389830508,0.643979057591623
Random Forest,0.6325210084033615,0.06519410919289613,0.5039488863253173,0.5084745762711864,0.5706806282722513
Gradient Boosting,0.5972268907563025,0.09391006802065675,0.34386369686751267,1.0,0.020942408376963352
XGBoost,0.6124789915966385,0.0577170621949285,0.47861389653030434,0.1864406779661017,0.8691099476439791
