,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9941020928146346,7.0,0.02901948083242304,2.0,0.03550932359163039,12.0,5.133333333333334
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075336669971508,13.0,0.015316508172962342,23.0,0.022210776006236,21.0,9.533333333333333
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.024482054118131334,5.0,0.03203082855417416,15.0,14.933333333333334
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107644873863365,3.0,0.017472619170507034,17.0,0.011482295066754578,38.0,15.666666666666666
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.024308355202621774,6.0,0.0794701654908867,1.0,15.866666666666667
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500611984320307,27.0,0.023457641923121893,7.0,0.0,81.0,18.733333333333334
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.017990716246588594,16.0,0.02919630125488215,16.0,19.733333333333334
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.02467897105652196,4.0,0.009335800206651035,47.0,20.4
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.022266108834280054,10.0,0.010975561345619944,41.0,21.2
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18492061466811704,42.0,0.013630670849403845,29.0,0.022133771893389165,22.0,21.866666666666667
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.021003699519365794,13.0,0.04071559536229685,8.0,23.6
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.802839437641374,14.0,0.004741388374304077,74.0,0.0032979978805551813,56.0,26.0
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.023428036074547035,8.0,0.021148394254951297,23.0,26.533333333333335
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.071392543960795,5.0,0.014223728913757828,27.0,0.0,81.0,27.933333333333334
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.015070059428789537,25.0,0.006560224242363244,50.0,29.466666666666665
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.011705840937603438,36.0,0.0,81.0,32.13333333333333
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.13222551700204166,45.0,0.01350500243473986,30.0,0.0,81.0,32.733333333333334
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.009378507970491737,46.0,0.0,81.0,32.93333333333333
POE19.SORBITAN,1.2918609033684756,35.0,0.1974137931034483,32.0,0.20351613719099526,40.0,0.007349358985509802,56.0,0.044096435282173774,6.0,34.13333333333333
