Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.621890756302521,0.09274855813251935,0.5978773584905661,0.75,0.5094339622641509
Logistic (L1),0.6384873949579832,0.09851461966332248,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.6176470588235294,0.09180984745561974,0.5141509433962264,0.5,0.6415094339622641
SVM RBF,0.6564495798319328,0.06925994903926982,0.6073113207547169,0.875,0.41509433962264153
Random Forest,0.6380462184873951,0.030055852722716526,0.5294811320754718,0.875,0.2830188679245283
Gradient Boosting,0.6345798319327731,0.07650236550018435,0.5117924528301887,0.875,0.3490566037735849
XGBoost,0.6041176470588235,0.04061530231685327,0.554245283018868,0.75,0.44339622641509435
