,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500369300628105,27.0,0.03903495194844917,1.0,0.04960009026307399,4.0,7.666666666666667
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9944146852196564,7.0,0.012982807260797653,31.0,0.03550932359163039,8.0,8.466666666666667
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.014589371107296167,26.0,0.03203082855417416,9.0,16.933333333333334
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.0314855613728235,2.0,0.02919630125488215,11.0,17.2
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18485248411166394,42.0,0.02162278372893762,10.0,0.022133771893389165,18.0,18.8
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075511473973529,13.0,0.012701260014255042,35.0,0.0,82.5,19.333333333333332
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.012902800561171166,32.0,0.0794701654908867,1.0,19.333333333333332
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.02073280866337571,13.0,0.020823909639818394,20.0,20.933333333333334
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028238940395191,14.0,0.004779507984612138,66.0,0.017934950046984532,29.0,21.333333333333332
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.024448835781386187,5.0,0.010975561345619944,47.0,21.333333333333332
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.021588832570277793,11.0,0.009335800206651035,49.0,21.6
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.110758023484982,3.0,0.007212262366174382,52.0,0.006583170307816966,55.0,22.6
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.015376798321096617,22.0,0.04071559536229685,7.0,24.666666666666668
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0714112862511336,5.0,0.007820377475828498,48.0,0.008274777695935764,52.0,26.866666666666667
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.019205956080979414,15.0,0.021148394254951297,19.0,26.933333333333334
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.028243541514988032,4.0,0.019613838578514065,23.0,28.933333333333334
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.014735686487782819,25.0,0.0,82.5,30.333333333333332
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.014324389443167732,27.0,0.006560224242363244,56.0,30.533333333333335
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.3545312250487827,26.0,0.021321318948217496,12.0,0.01654824668139132,34.0,30.8
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19527578811121915,41.0,0.004617817273223013,68.0,0.016669808442456135,32.0,30.866666666666667
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5145103794448743,21.0,0.004846320402597613,64.0,0.016603411244259236,33.0,31.533333333333335
POE14.C18,1.2969630593641437,33.0,0.19568965517241388,35.5,0.5405048272862574,19.0,0.011357427990789473,41.0,0.011832871718550741,44.0,33.4
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.2665439511025193,33.0,0.013060723787506882,30.0,0.0,82.5,33.6
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.0914141035755206,50.0,0.006654424916506879,56.0,0.02027678336239247,21.0,34.4
POE23.SORBITAN,1.4196564970274432,21.0,0.21063218390804606,19.0,0.0,56.0,0.016564899927967544,19.0,0.0,82.5,35.4
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.3937624647903643,24.0,0.015173846758809572,23.0,0.01129331113305887,46.0,35.6
POE21.C16,1.1811881429859323,52.0,0.18620689655172407,50.0,1.090774865894376,4.0,0.011170654231128679,42.0,0.025224259386301906,15.0,35.6
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.13222087308667113,45.0,0.007387101188284205,51.0,0.0,82.5,35.733333333333334
POE31.SORBITAN,1.3671400817113686,25.0,0.20545977011494254,24.0,0.0,56.0,0.009385368897507174,46.0,0.008396459851737204,51.0,37.2
POE24.C18,1.2538825648418626,40.0,0.1942528735632183,39.0,0.0,56.0,0.013668317680007522,28.0,0.029995310827813704,10.0,37.333333333333336
POE32.C18,1.5151297376059107,12.0,0.18146551724137927,53.0,0.2311705778326236,38.0,0.012703080004813194,34.0,0.00374154297407836,62.0,37.733333333333334
POE26.C18,1.2309485052443738,43.0,0.19166666666666665,41.0,0.31975713929118943,29.0,0.01231967273685033,37.0,0.01610792416182205,35.0,37.8
POE27.SORBITAN,1.2920809451355397,34.0,0.19813218390804588,31.0,0.0,56.0,0.011537246845640387,40.0,0.017866960405673593,30.0,37.86666666666667
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.005707666273426444,60.0,0.0,82.5,38.333333333333336
POE17.C16,1.2415918388145801,42.0,0.1910919540229885,42.5,0.0,56.0,0.01846969426058917,16.0,0.020024968974071022,22.0,38.8
