Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6244327731092437,0.1365891617597543,0.6438679245283019,0.75,0.5943396226415094
Logistic (L1),0.629453781512605,0.128547355905365,0.6120283018867925,0.625,0.7264150943396226
SVM Linear,0.637373949579832,0.12121361567770358,0.6521226415094339,1.0,0.3113207547169811
SVM RBF,0.6985504201680672,0.0704662185723758,0.5625,0.75,0.44339622641509435
Random Forest,0.6394957983193277,0.07282580524616351,0.5224056603773586,0.875,0.3113207547169811
Gradient Boosting,0.6350420168067227,0.09235038438589205,0.566627358490566,0.875,0.39622641509433965
XGBoost,0.5816386554621849,0.06245079271868943,0.4935141509433962,0.625,0.5660377358490566
