Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6245257193786606,0.07547983166366214,0.5566037735849056,1.0,0.1792452830188679
Logistic (L1),0.6269066717596129,0.08916226252958309,0.5601415094339622,1.0,0.3113207547169811
SVM Linear,0.6221543162719633,0.06965094737583094,0.49056603773584906,0.5,0.6320754716981132
SVM RBF,0.6704545454545454,0.11965286283717143,0.39976415094339623,1.0,0.04716981132075472
Random Forest,0.665991851285969,0.11237569533909575,0.5377358490566038,0.75,0.4716981132075472
Gradient Boosting,0.5888114336643748,0.10909857352227788,0.5507075471698113,0.875,0.2830188679245283
XGBoost,0.6153759230965112,0.1171777998231727,0.6090801886792453,0.5,0.7547169811320755
