,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9945533726013682,7.0,0.024623905483752893,4.0,0.03550932359163039,12.0,5.4
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.021611273170644527,6.0,0.03203082855417416,15.0,15.066666666666666
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.017951819453266783,15.0,0.0794701654908867,1.0,17.066666666666666
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.027134020428882005,2.0,0.02919630125488215,19.0,18.266666666666666
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.34998984921148285,27.0,0.013562446264904347,33.0,0.007409527560947371,52.0,18.333333333333332
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075338979158658,13.0,0.013872242967769207,28.0,0.0,83.0,18.466666666666665
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18487024111948544,42.0,0.023167531771976783,5.0,0.022133771893389165,24.0,18.933333333333334
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.110747725137249,3.0,0.012137575604490827,39.0,0.012767004645856783,41.0,19.0
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.02560207620362,3.0,0.010975561345619944,46.0,20.933333333333334
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8027685098985398,14.0,0.020607943236691875,10.0,0.0,83.0,21.066666666666666
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.015550205550493539,24.0,0.009335800206651035,48.0,23.2
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.017364371281495115,18.0,0.007533863756314485,51.0,25.733333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.013676722536504331,31.0,0.04071559536229685,8.0,26.0
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.0186331767168267,12.0,0.021148394254951297,26.0,27.466666666666665
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.13219028403772365,45.0,0.017018801020618826,19.0,0.0,83.0,31.533333333333335
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.012936300332301573,36.0,0.0,83.0,31.866666666666667
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.033867924649381174,1.0,0.007573134853219754,50.0,32.13333333333333
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.3544816261482878,26.0,0.010470306601088457,44.0,0.033614194275316756,14.0,32.4
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.01790241048907783,16.0,0.0,83.0,32.53333333333333
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0714105209203248,5.0,0.007089853616176525,60.0,0.0,83.0,32.6
POE19.SORBITAN,1.2918609033684756,35.0,0.1974137931034483,32.0,0.20353242420268247,40.0,0.010133264612076764,45.0,0.041796991906160486,7.0,32.8
POE31.SORBITAN,1.3671400817113686,25.0,0.20545977011494254,24.0,0.0,56.0,0.013697150231684423,30.0,0.01857794694017878,34.0,32.8
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.2665730468373067,33.0,0.014379185505457755,27.0,0.0,83.0,33.266666666666666
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.007195615963804823,58.0,0.006560224242363244,55.0,34.53333333333333
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19529279546504763,41.0,0.010099490132949106,46.0,0.0,83.0,34.733333333333334
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09153417023738794,50.0,0.008390266464613225,52.0,0.02027678336239247,28.0,34.8
