Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6206512605042016,0.06664564906555184,0.5978773584905661,0.75,0.5094339622641509
Logistic (L1),0.6414915966386554,0.05796119117328277,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.625672268907563,0.05800821528059233,0.5141509433962264,0.5,0.6415094339622641
SVM RBF,0.6368487394957982,0.04669816023807351,0.6073113207547169,0.875,0.41509433962264153
Random Forest,0.60609243697479,0.04892207183215793,0.5011792452830188,0.5,0.6509433962264151
Gradient Boosting,0.6444957983193278,0.054134403885716324,0.5070754716981132,0.875,0.2358490566037736
XGBoost,0.6273949579831932,0.03826087656493593,0.554245283018868,0.75,0.44339622641509435
